"ID","response","data_location","duration","confidence","reason","lineup","attempt","weight"
481,"16",10,103,1,"3_","turk14-radon.qq.b2-3",5,1
481,"19",18,57,1,"1_","turk14-radon.qq.b2-4",1,1
482,"6",18,21,3,"4_","turk14-exam-fanned-withslope-1",79,1
482,"9",7,57,2,"1_","turk14-exam-fanned-withslope-2",57,1
482,"9",7,16,4,"4_","turk14-exam-fanned-withslope-2",71,1
482,"9",7,47,3,"1_","turk14-exam-fanned-withslope-2",45,1
482,"5",15,38,3,"3_","turk14-exam-fanned-withslope-3",23,1
482,"5",15,15,3,"3_","turk14-exam-fanned-withslope-3",82,1
482,"5",15,56,3,"4_","turk14-exam-fanned-withslope-3",3,1
482,"6",15,13,4,"3_","turk14-exam-fanned-withslope-3",96,1
482,"5",15,66,4,"4_","turk14-exam-fanned-withslope-3",27,1
482,"5",15,68,3,"3_","turk14-exam-fanned-withslope-3",32,1
482,"5",13,64,4,"2_","turk14-exam-fanned-withslope-4",29,0.5
482,"15",13,64,4,"2_","turk14-exam-fanned-withslope-4",29,0.5
482,"11",13,16,3,"3_","turk14-exam-fanned-withslope-4",99,0.5
482,"6",13,16,3,"3_","turk14-exam-fanned-withslope-4",99,0.5
482,"5",13,13,4,"2_","turk14-exam-fanned-withslope-4",42,1
482,"5",13,37,3,"3_","turk14-exam-fanned-withslope-4",16,1
482,"3",13,39,4,"1_","turk14-exam-fanned-withslope-4",88,1
482,"5",13,49,3,"4_","turk14-exam-fanned-withslope-4",2,1
482,"5",10,45,3,"4_","turk14-exam-fanned-withslope-5",6,0.333333333333333
482,"10",10,45,3,"4_","turk14-exam-fanned-withslope-5",6,0.333333333333333
482,"15",10,45,3,"4_","turk14-exam-fanned-withslope-5",6,0.333333333333333
482,"14",10,52,3,"1_","turk14-exam-fanned-withslope-5",73,1
482,"6",10,33,4,"3_","turk14-exam-fanned-withslope-5",46,1
482,"19",19,147,4,"1_","turk14-dialyzerheterogeneous-1",11,1
482,"20",19,91,3,"5_no dots","turk14-dialyzerheterogeneous-1",21,1
482,"20",19,28,3,"3_","turk14-dialyzerheterogeneous-1",65,1
482,"17",10,52,3,"35_no dots","turk14-dialyzerheterogeneous-2",56,1
482,"17",10,39,3,"5_no dots","turk14-dialyzerheterogeneous-2",61,1
482,"17",10,22,4,"3_","turk14-dialyzerheterogeneous-2",81,1
482,"11",10,47,4,"3_","turk14-dialyzerheterogeneous-2",49,1
482,"16",19,18,3,"3_","turk14-dialyzerheterogeneous-3",94,1
482,"19",19,17,3,"2_","turk14-dialyzerheterogeneous-3",92,1
482,"18",12,50,3,"3_","turk14-dialyzerheterogeneous-4",93,0.5
482,"17",12,50,3,"3_","turk14-dialyzerheterogeneous-4",93,0.5
482,"12",12,18,3,"1_","turk14-dialyzerheterogeneous-4",51,1
482,"7",7,122,3,"1_","turk14-dialyzerheterogeneous-5",80,1
482,"7",7,24,3,"1_","turk14-dialyzerheterogeneous-5",30,1
482,"3",19,17,3,"1_","turk14-dialyzerhomogeneous-1",78,1
482,"3",19,15,2,"1_","turk14-dialyzerhomogeneous-1",63,1
482,"3",19,41,3,"1_","turk14-dialyzerhomogeneous-1",14,1
482,"13",19,20,3,"3_","turk14-dialyzerhomogeneous-1",95,1
482,"6",10,56,3,"1_","turk14-dialyzerhomogeneous-2",26,1
482,"1",19,63,3,"1_","turk14-dialyzerhomogeneous-3",28,1
482,"19",19,35,4,"2_","turk14-dialyzerhomogeneous-3",100,1
482,"1",19,26,3,"1_","turk14-dialyzerhomogeneous-3",59,1
482,"13",12,19,3,"1_","turk14-dialyzerhomogeneous-4",37,1
482,"10",12,83,3,"2_","turk14-dialyzerhomogeneous-4",5,1
482,"12",12,58,4,"3_","turk14-dialyzerhomogeneous-4",18,1
482,"4",12,37,3,"4_","turk14-dialyzerhomogeneous-4",20,1
482,"10",12,39,3,"5_less dots","turk14-dialyzerhomogeneous-4",43,1
482,"10",12,19,3,"3_","turk14-dialyzerhomogeneous-4",53,1
482,"18",7,37,3,"1_","turk14-dialyzerhomogeneous-5",31,1
482,"10",2,13,4,"3_","turk14-dialyzerhomogeneous-dots-2",98,1
482,"10",2,18,4,"3_","turk14-dialyzerhomogeneous-dots-2",91,1
482,"10",2,55,4,"4_","turk14-dialyzerhomogeneous-dots-2",36,1
482,"14",2,20,3,"2_","turk14-dialyzerhomogeneous-dots-2",101,1
482,"7",3,39,3,"1_","turk14-dialyzerhomogeneous-dots-3",7,0.333333333333333
482,"20",3,39,3,"1_","turk14-dialyzerhomogeneous-dots-3",7,0.333333333333333
482,"5",3,39,3,"1_","turk14-dialyzerhomogeneous-dots-3",7,0.333333333333333
482,"7",3,19,3,"1_","turk14-dialyzerhomogeneous-dots-3",38,1
482,"7",4,139,4,"4_","turk14-dialyzerhomogeneous-dots-4",19,1
482,"18",4,47,4,"1_","turk14-dialyzerhomogeneous-dots-4",76,1
482,"15",5,102,4,"3_","turk14-dialyzerhomogeneous-dots-5",1,1
482,"17",5,45,4,"2_","turk14-dialyzerhomogeneous-dots-5",67,1
482,"7",18,42,3,"1_","turk14-cyclone.radon-1",74,1
482,"20",18,80,3,"2_","turk14-cyclone.radon-1",40,1
482,"8",18,82,4,"3_","turk14-cyclone.radon-1",55,1
482,"13",18,152,4,"4_","turk14-cyclone.radon-1",10,1
482,"20",6,33,3,"1_","turk14-cyclone.radon-2",75,1
482,"4",6,61,3,"3_","turk14-cyclone.radon-2",34,1
482,"14",6,128,4,"3_","turk14-cyclone.radon-2",22,1
482,"4",6,14,4,"4_","turk14-cyclone.radon-2",83,1
482,"4",6,57,4,"4_","turk14-cyclone.radon-2",52,1
482,"17",6,43,4,"1_","turk14-cyclone.radon-2",58,1
482,"5",9,59,3,"2_","turk14-cyclone.radon-3",54,1
482,"11",5,117,4,"4_","turk14-cyclone.radon-4",9,0.333333333333333
482,"1",5,117,4,"4_","turk14-cyclone.radon-4",9,0.333333333333333
482,"5",5,117,4,"4_","turk14-cyclone.radon-4",9,0.333333333333333
482,"11",5,48,3,"2_","turk14-cyclone.radon-4",64,1
482,"20",19,54,4,"3_","turk14-cyclone.radon-5",70,1
482,"16",19,51,3,"2_","turk14-cyclone.radon-5",48,1
482,"13",19,48,3,"12_","turk14-cyclone.radon-5",33,1
482,"16",19,45,4,"2_","turk14-cyclone.radon-5",68,1
482,"1",19,98,3,"1_","turk14-cyclone.radon-5",15,1
482,"17",4,19,3,"1_","turk14-radon.qq.b1-1",39,1
482,"16",4,19,4,"3_","turk14-radon.qq.b1-1",50,1
482,"12",4,51,3,"1_","turk14-radon.qq.b1-1",13,1
482,"17",4,24,3,"1_","turk14-radon.qq.b1-1",35,1
482,"1",4,20,3,"4_","turk14-radon.qq.b2-1",44,1
482,"6",19,27,3,"1_","turk14-radon.qq.b1-2",47,1
482,"4",19,104,3,"3_","turk14-radon.qq.b2-2",12,1
482,"20",19,40,4,"3_","turk14-radon.qq.b2-2",41,1
482,"20",19,22,4,"3_","turk14-radon.qq.b2-2",90,1
482,"9",19,322,4,"3_","turk14-radon.qq.b2-2",4,1
482,"11",19,19,3,"4_","turk14-radon.qq.b2-2",62,1
482,"16",19,57,3,"1_","turk14-radon.qq.b2-2",84,1
482,"11",19,78,4,"4_","turk14-radon.qq.b2-2",89,1
482,"19",10,70,3,"1_","turk14-radon.qq.b1-3",86,1
482,"16",10,38,3,"3_","turk14-radon.qq.b1-3",77,1
482,"2",10,85,4,"3_","turk14-radon.qq.b2-3",24,1
482,"1",18,85,3,"3_","turk14-radon.qq.b1-4",25,1
482,"1",18,51,3,"2_","turk14-radon.qq.b1-4",60,1
482,"15",18,50,3,"4_","turk14-radon.qq.b1-4",17,1
482,"19",18,47,4,"4_","turk14-radon.qq.b2-4",69,1
482,"19",18,28,3,"3_","turk14-radon.qq.b2-4",87,1
482,"14",18,14,4,"3_","turk14-radon.qq.b2-4",97,1
482,"14",3,17,4,"4_","turk14-radon.qq.b1-5",85,1
482,"20",3,141,3,"3_","turk14-radon.qq.b1-5",8,1
482,"6",3,39,3,"3_","turk14-radon.qq.b2-5",72,1
482,"7",3,65,4,"24_","turk14-radon.qq.b2-5",66,1
483,"8",15,30,3,"1_","turk14-exam-fanned-withslope-3",2,1
483,"12",12,23,3,"2_","turk14-dialyzerheterogeneous-4",3,1
483,"7",7,12,3,"2_","turk14-dialyzerheterogeneous-5",10,1
483,"7",7,12,3,"2_","turk14-dialyzerhomogeneous-5",9,1
483,"20",3,37,2,"1_","turk14-dialyzerhomogeneous-dots-3",1,1
483,"4",9,23,1,"1_","turk14-cyclone.radon-3",6,1
483,"1",4,42,5,"1_","turk14-radon.qq.b2-1",5,1
483,"20",10,15,4,"1_","turk14-radon.qq.b1-3",7,1
483,"14",10,19,3,"1_","turk14-radon.qq.b2-3",8,1
483,"10",3,16,3,"1_","turk14-radon.qq.b1-5",4,1
484,"10",13,19,2,"2_","turk14-exam-fanned-withslope-4",7,1
484,"3",10,8,2,"2_","turk14-exam-fanned-withslope-5",9,1
484,"20",19,11,3,"1_","turk14-dialyzerheterogeneous-3",6,1
484,"9",10,13,3,"2_","turk14-dialyzerhomogeneous-2",2,1
484,"16",4,11,3,"2_","turk14-dialyzerhomogeneous-dots-4",1,1
484,"13",6,9,3,"2_","turk14-cyclone.radon-2",4,1
484,"17",5,15,3,"2_","turk14-cyclone.radon-4",5,1
484,"10",19,21,2,"2_","turk14-cyclone.radon-5",3,1
484,"15",18,11,3,"3_","turk14-radon.qq.b1-4",10,0.2
484,"11",18,11,3,"3_","turk14-radon.qq.b1-4",10,0.2
484,"7",18,11,3,"3_","turk14-radon.qq.b1-4",10,0.2
484,"6",18,11,3,"3_","turk14-radon.qq.b1-4",10,0.2
484,"3",18,11,3,"3_","turk14-radon.qq.b1-4",10,0.2
484,"14",3,9,4,"3_","turk14-radon.qq.b1-5",8,0.5
484,"8",3,9,4,"3_","turk14-radon.qq.b1-5",8,0.5
485,"5",18,71,4,"2_","turk14-exam-fanned-withslope-1",1,1
485,"19",19,16,5,"3_","turk14-dialyzerheterogeneous-1",7,1
485,"5",19,33,5,"3_","turk14-dialyzerheterogeneous-3",8,0.333333333333333
485,"14",19,33,5,"3_","turk14-dialyzerheterogeneous-3",8,0.333333333333333
485,"19",19,33,5,"3_","turk14-dialyzerheterogeneous-3",8,0.333333333333333
485,"14",7,12,5,"4_","turk14-dialyzerheterogeneous-5",10,1
485,"18",5,25,4,"2_","turk14-dialyzerhomogeneous-dots-5",3,1
485,"19",19,29,5,"1_","turk14-radon.qq.b1-2",6,1
485,"13",19,23,5,"2_","turk14-radon.qq.b2-2",5,1
485,"1",18,21,5,"2_","turk14-radon.qq.b1-4",2,1
485,"18",3,17,5,"4_","turk14-radon.qq.b1-5",9,1
485,"7",3,19,5,"2_","turk14-radon.qq.b2-5",4,1
486,"15",18,42,4,"2_","turk14-exam-fanned-withslope-1",5,1
486,"12",7,42,5,"3_","turk14-exam-fanned-withslope-2",3,1
486,"5",10,180,4,"3_","turk14-dialyzerheterogeneous-2",1,1
486,"7",19,25,4,"3_","turk14-dialyzerheterogeneous-3",7,1
486,"6",7,44,4,"3_","turk14-dialyzerheterogeneous-5",4,1
486,"19",19,29,5,"4_","turk14-dialyzerhomogeneous-3",2,1
486,"12",12,20,5,"34_","turk14-dialyzerhomogeneous-4",8,1
486,"14",5,46,4,"34_","turk14-dialyzerhomogeneous-dots-5",9,1
486,"2",5,27,5,"3_","turk14-cyclone.radon-4",6,1
486,"1",4,27,5,"3_","turk14-radon.qq.b2-1",10,1
487,"13",7,8,2,"1_","turk14-exam-fanned-withslope-2",16,1
487,"3",7,28,3,"12_","turk14-exam-fanned-withslope-2",6,1
487,"9",15,14,3,"1_","turk14-exam-fanned-withslope-3",8,1
487,"12",10,24,3,"13_","turk14-dialyzerheterogeneous-2",20,1
487,"20",12,11,3,"13_","turk14-dialyzerheterogeneous-4",17,1
487,"7",7,18,3,"13_","turk14-dialyzerheterogeneous-5",13,1
487,"18",7,13,3,"1_","turk14-dialyzerheterogeneous-5",7,1
487,"18",10,14,3,"12_","turk14-dialyzerhomogeneous-2",19,0.5
487,"10",10,14,3,"12_","turk14-dialyzerhomogeneous-2",19,0.5
487,"20",1,12,3,"12_","turk14-dialyzerhomogeneous-dots-1",15,1
487,"7",5,32,3,"2_","turk14-dialyzerhomogeneous-dots-5",1,1
487,"20",5,16,3,"2_","turk14-cyclone.radon-4",2,1
487,"20",19,25,3,"12_","turk14-cyclone.radon-5",10,1
487,"20",19,12,3,"12_","turk14-cyclone.radon-5",14,1
487,"7",4,11,3,"1_","turk14-radon.qq.b2-1",5,1
487,"10",19,19,3,"1_","turk14-radon.qq.b1-2",3,1
487,"6",19,22,2,"12_","turk14-radon.qq.b1-2",11,1
487,"1",18,11,3,"1_","turk14-radon.qq.b1-4",9,1
487,"16",18,17,3,"12_","turk14-radon.qq.b2-4",12,1
487,"1",3,14,3,"1_","turk14-radon.qq.b1-5",4,1
487,"7",3,11,3,"12_","turk14-radon.qq.b2-5",18,1
488,"20",18,22,5,"1_","turk14-exam-fanned-withslope-1",13,1
488,"8",13,90,4,"1_","turk14-exam-fanned-withslope-4",4,1
488,"11",10,43,5,"3_","turk14-exam-fanned-withslope-5",5,1
488,"12",10,41,4,"1_","turk14-exam-fanned-withslope-5",17,1
488,"18",10,52,4,"3_","turk14-dialyzerheterogeneous-2",18,1
488,"12",12,101,5,"3_","turk14-dialyzerheterogeneous-4",3,1
488,"7",5,91,5,"1_","turk14-dialyzerhomogeneous-dots-5",1,1
488,"14",6,101,4,"3_","turk14-cyclone.radon-2",12,1
488,"20",9,44,3,"3_","turk14-cyclone.radon-3",16,1
488,"15",4,27,5,"1_","turk14-radon.qq.b1-1",20,1
488,"1",4,24,4,"3_","turk14-radon.qq.b2-1",15,1
488,"6",19,27,5,"1_","turk14-radon.qq.b1-2",10,1
488,"11",19,15,5,"1_","turk14-radon.qq.b2-2",19,1
488,"20",19,46,5,"3_","turk14-radon.qq.b2-2",14,1
488,"20",19,49,3,"3_","turk14-radon.qq.b2-2",21,1
488,"19",10,30,5,"1_","turk14-radon.qq.b2-3",9,1
488,"19",10,36,5,"1_","turk14-radon.qq.b2-3",11,1
488,"20",18,66,5,"1_","turk14-radon.qq.b1-4",8,1
488,"19",18,51,4,"3_","turk14-radon.qq.b2-4",7,1
488,"14",3,90,5,"3_","turk14-radon.qq.b1-5",2,1
488,"6",3,51,5,"3_","turk14-radon.qq.b2-5",6,1
489,"9",13,30,3,"4_","turk14-exam-fanned-withslope-4",9,1
489,"12",10,18,3,"1_","turk14-dialyzerheterogeneous-2",1,1
489,"20",19,14,2,"1_","turk14-dialyzerheterogeneous-3",2,1
489,"19",19,13,1,"1_","turk14-dialyzerhomogeneous-1",10,1
489,"7",5,27,2,"1_","turk14-dialyzerhomogeneous-dots-5",7,1
489,"16",9,39,5,"1_","turk14-cyclone.radon-3",6,1
489,"6",5,29,4,"1_","turk14-cyclone.radon-4",8,1
489,"12",4,17,1,"1_","turk14-radon.qq.b1-1",5,1
489,"11",19,17,2,"3_","turk14-radon.qq.b2-2",3,1
489,"19",10,41,3,"1_","turk14-radon.qq.b2-3",4,1
490,"9",10,37,3,"1_","turk14-exam-fanned-withslope-5",1,1
490,"15",5,32,4,"3_","turk14-dialyzerhomogeneous-dots-5",4,1
490,"8",9,54,2,"35_lowest values of circular dots","turk14-cyclone.radon-3",9,1
490,"6",19,101,4,"4_","turk14-cyclone.radon-5",10,1
490,"17",4,19,4,"1_","turk14-radon.qq.b1-1",2,1
490,"1",4,8,5,"3_","turk14-radon.qq.b2-1",6,1
490,"11",19,41,3,"5_the flat line that occurs in the middle","turk14-radon.qq.b2-2",7,1
490,"2",10,17,3,"1_","turk14-radon.qq.b1-3",8,1
490,"20",18,25,4,"34_","turk14-radon.qq.b1-4",5,1
490,"4",3,11,4,"1_","turk14-radon.qq.b2-5",3,1
491,"11",18,40,2,"3_","turk14-exam-fanned-withslope-1",8,1
491,"20",19,24,4,"5_Zero Input","turk14-dialyzerheterogeneous-1",7,1
491,"16",19,43,5,"5_Zero Input","turk14-dialyzerheterogeneous-3",4,1
491,"11",10,29,4,"3_","turk14-dialyzerhomogeneous-2",2,1
491,"10",12,20,2,"3_","turk14-dialyzerhomogeneous-4",10,1
491,"18",2,84,1,"1_","turk14-dialyzerhomogeneous-dots-2",6,1
491,"20",9,33,4,"2_","turk14-cyclone.radon-3",9,0.5
491,"2",9,33,4,"2_","turk14-cyclone.radon-3",9,0.5
491,"6",5,52,3,"3_","turk14-cyclone.radon-4",1,1
491,"12",4,22,4,"1_","turk14-radon.qq.b1-1",3,1
491,"4",3,15,3,"1_","turk14-radon.qq.b2-5",5,1
492,"8",10,13,2,"12_","turk14-dialyzerheterogeneous-2",3,1
492,"12",12,17,3,"2_","turk14-dialyzerheterogeneous-4",6,1
492,"14",2,6,2,"2_","turk14-dialyzerhomogeneous-dots-2",10,1
492,"11",5,22,3,"24_","turk14-dialyzerhomogeneous-dots-5",4,1
492,"14",6,12,3,"24_","turk14-cyclone.radon-2",7,1
492,"4",9,13,3,"12_","turk14-cyclone.radon-3",9,1
492,"16",19,11,3,"123_","turk14-cyclone.radon-5",5,1
492,"17",4,8,3,"1_","turk14-radon.qq.b1-1",2,1
492,"6",19,7,4,"1_","turk14-radon.qq.b1-2",1,1
492,"4",3,7,4,"12_","turk14-radon.qq.b2-5",8,1
493,"9",18,21,2,"4_","turk14-exam-fanned-withslope-1",11,1
493,"9",15,21,2,"4_","turk14-exam-fanned-withslope-3",9,1
493,"9",10,40,4,"4_","turk14-exam-fanned-withslope-5",4,1
493,"3",1,14,4,"2_","turk14-dialyzerhomogeneous-dots-1",7,1
493,"20",3,16,4,"2_","turk14-dialyzerhomogeneous-dots-3",2,1
493,"12",4,20,4,"2_","turk14-radon.qq.b1-1",3,1
493,"1",4,24,5,"3_","turk14-radon.qq.b2-1",5,1
493,"10",19,15,1,"3_","turk14-radon.qq.b1-2",8,1
493,"2",10,20,2,"2_","turk14-radon.qq.b1-3",10,1
493,"14",10,44,4,"1_","turk14-radon.qq.b2-3",1,1
493,"4",3,22,5,"2_","turk14-radon.qq.b2-5",6,1
494,"15",10,119,3,"4_","turk14-exam-fanned-withslope-5",7,1
494,"12",10,58,2,"3_","turk14-dialyzerheterogeneous-2",3,1
494,"19",19,74,2,"4_","turk14-dialyzerheterogeneous-3",2,1
494,"12",12,103,2,"14_","turk14-dialyzerheterogeneous-4",1,1
494,"7",3,59,2,"2_","turk14-dialyzerhomogeneous-dots-3",10,1
494,"10",4,72,3,"2_","turk14-dialyzerhomogeneous-dots-4",4,1
494,"1",6,47,2,"2_","turk14-cyclone.radon-2",8,1
494,"1",19,71,2,"4_","turk14-cyclone.radon-5",9,1
494,"16",4,67,2,"1_","turk14-radon.qq.b1-1",5,1
494,"18",19,54,2,"3_","turk14-radon.qq.b1-2",11,1
494,"11",19,49,1,"34_","turk14-radon.qq.b2-2",6,1
495,"18",18,45,3,"1_","turk14-exam-fanned-withslope-1",2,0.5
495,"8",18,45,3,"1_","turk14-exam-fanned-withslope-1",2,0.5
495,"9",18,91,2,"2_","turk14-exam-fanned-withslope-1",14,1
495,"8",10,103,4,"13_","turk14-exam-fanned-withslope-5",10,0.5
495,"7",10,103,4,"13_","turk14-exam-fanned-withslope-5",10,0.5
495,"9",10,33,2,"1_","turk14-exam-fanned-withslope-5",15,1
495,"4",12,91,3,"4_","turk14-dialyzerheterogeneous-4",11,1
495,"10",12,185,2,"34_","turk14-dialyzerheterogeneous-4",9,1
495,"13",19,46,2,"3_","turk14-dialyzerhomogeneous-1",13,1
495,"6",19,122,1,"3_","turk14-dialyzerhomogeneous-3",16,1
495,"12",12,114,3,"23_","turk14-dialyzerhomogeneous-4",6,1
495,"15",7,152,3,"1_","turk14-dialyzerhomogeneous-5",17,0.5
495,"4",7,152,3,"1_","turk14-dialyzerhomogeneous-5",17,0.5
495,"10",5,38,3,"2_","turk14-dialyzerhomogeneous-dots-5",3,0.5
495,"18",5,38,3,"2_","turk14-dialyzerhomogeneous-dots-5",3,0.5
495,"9",5,356,2,"4_","turk14-dialyzerhomogeneous-dots-5",18,1
495,"7",6,145,4,"4_","turk14-cyclone.radon-2",12,1
495,"4",6,84,2,"14_","turk14-cyclone.radon-2",8,1
495,"16",9,97,3,"2_","turk14-cyclone.radon-3",1,1
495,"3",19,123,2,"12_","turk14-cyclone.radon-5",4,1
495,"6",19,25,3,"124_","turk14-radon.qq.b1-2",7,1
495,"6",19,58,1,"1_","turk14-radon.qq.b1-2",20,1
495,"18",10,161,3,"34_","turk14-radon.qq.b2-3",5,1
495,"20",18,61,2,"1_","turk14-radon.qq.b1-4",19,1
496,"9",18,53,2,"2_","turk14-exam-fanned-withslope-1",2,1
496,"10",10,24,2,"1_","turk14-dialyzerhomogeneous-2",8,1
496,"15",1,29,2,"1_","turk14-dialyzerhomogeneous-dots-1",9,1
496,"10",4,71,2,"1_","turk14-dialyzerhomogeneous-dots-4",4,1
496,"10",5,35,2,"2_","turk14-dialyzerhomogeneous-dots-5",1,1
496,"4",9,65,2,"1_","turk14-cyclone.radon-3",10,1
496,"10",19,28,2,"2_","turk14-cyclone.radon-5",3,1
496,"20",4,28,2,"2_","turk14-radon.qq.b2-1",7,1
496,"16",10,276,2,"3_","turk14-radon.qq.b1-3",6,1
496,"19",18,42,2,"3_","turk14-radon.qq.b1-4",5,1
497,"8",15,125,2,"1_","turk14-exam-fanned-withslope-3",10,1
497,"20",10,133,3,"4_","turk14-exam-fanned-withslope-5",8,1
497,"3",19,53,2,"4_","turk14-dialyzerhomogeneous-1",5,1
497,"7",7,111,3,"1_","turk14-dialyzerhomogeneous-5",2,1
497,"19",3,117,3,"1_","turk14-dialyzerhomogeneous-dots-3",7,1
497,"12",6,153,3,"1_","turk14-cyclone.radon-2",9,1
497,"10",9,191,3,"4_","turk14-cyclone.radon-3",6,1
497,"16",4,57,3,"3_","turk14-radon.qq.b1-1",4,1
497,"11",19,146,3,"3_","turk14-radon.qq.b2-2",1,1
497,"2",10,84,3,"1_","turk14-radon.qq.b1-3",3,1
498,"10",18,24,5,"3_","turk14-exam-fanned-withslope-1",6,1
498,"20",19,12,4,"1_","turk14-dialyzerheterogeneous-3",10,1
498,"19",19,11,2,"1_","turk14-dialyzerhomogeneous-1",4,1
498,"10",10,17,2,"12_","turk14-dialyzerhomogeneous-2",1,1
498,"12",12,10,2,"1_","turk14-dialyzerhomogeneous-4",5,1
498,"6",2,19,2,"12_","turk14-dialyzerhomogeneous-dots-2",2,1
498,"19",3,11,2,"1_","turk14-dialyzerhomogeneous-dots-3",8,1
498,"16",19,18,2,"3_","turk14-radon.qq.b2-2",3,1
498,"2",10,15,3,"1_","turk14-radon.qq.b1-3",7,1
498,"19",10,8,2,"1_","turk14-radon.qq.b2-3",9,1
499,"6",10,26,4,"3_","turk14-exam-fanned-withslope-5",3,1
499,"8",19,18,4,"3_","turk14-dialyzerheterogeneous-3",11,1
499,"12",12,24,4,"4_","turk14-dialyzerheterogeneous-4",7,1
499,"20",7,20,3,"3_","turk14-dialyzerheterogeneous-5",8,1
499,"3",19,21,5,"2_","turk14-dialyzerhomogeneous-1",5,1
499,"10",4,24,4,"2_","turk14-dialyzerhomogeneous-dots-4",9,1
499,"2",5,26,4,"4_","turk14-dialyzerhomogeneous-dots-5",1,1
499,"6",19,20,4,"4_","turk14-radon.qq.b1-2",2,1
499,"16",10,24,3,"3_","turk14-radon.qq.b1-3",10,1
499,"14",10,36,4,"3_","turk14-radon.qq.b2-3",6,1
499,"4",3,17,4,"3_","turk14-radon.qq.b2-5",4,1
500,"15",7,71,4,"2_","turk14-exam-fanned-withslope-2",3,1
500,"15",15,84,4,"2_","turk14-exam-fanned-withslope-3",6,1
500,"7",7,164,3,"2_","turk14-dialyzerheterogeneous-5",5,1
500,"13",19,36,4,"1_","turk14-dialyzerhomogeneous-1",1,1
500,"19",1,183,2,"4_","turk14-dialyzerhomogeneous-dots-1",4,1
500,"9",2,119,1,"2_","turk14-dialyzerhomogeneous-dots-2",9,1
500,"9",3,51,3,"4_","turk14-dialyzerhomogeneous-dots-3",10,1
500,"10",18,287,1,"4_","turk14-cyclone.radon-1",2,1
500,"1",4,86,5,"5_lack of variation","turk14-radon.qq.b2-1",7,1
500,"6",19,33,4,"2_","turk14-radon.qq.b1-2",8,1
501,"7",10,30,3,"1_","turk14-exam-fanned-withslope-5",1,1
501,"19",19,38,4,"2_","turk14-dialyzerheterogeneous-1",7,1
501,"13",19,38,3,"5_no outliers","turk14-dialyzerhomogeneous-1",8,1
501,"10",10,30,4,"1_","turk14-dialyzerhomogeneous-2",6,1
501,"19",19,20,4,"1_","turk14-dialyzerhomogeneous-3",5,1
501,"20",2,43,3,"4_","turk14-dialyzerhomogeneous-dots-2",9,1
501,"11",5,31,3,"3_","turk14-dialyzerhomogeneous-dots-5",3,1
501,"12",4,23,3,"1_","turk14-radon.qq.b1-1",11,1
501,"6",19,41,3,"1_","turk14-radon.qq.b1-2",10,1
501,"13",10,48,3,"1_","turk14-radon.qq.b2-3",2,1
501,"14",18,33,3,"3_","turk14-radon.qq.b2-4",4,1
502,"4",19,198,2,"1_","turk14-dialyzerheterogeneous-1",9,1
502,"20",19,214,3,"1_","turk14-dialyzerheterogeneous-3",4,1
502,"17",12,137,2,"2_","turk14-dialyzerheterogeneous-4",6,1
502,"5",3,160,4,"4_","turk14-dialyzerhomogeneous-dots-3",5,1
502,"17",5,142,3,"2_","turk14-dialyzerhomogeneous-dots-5",8,1
502,"20",18,160,4,"3_","turk14-cyclone.radon-1",3,1
502,"20",5,266,4,"4_","turk14-cyclone.radon-4",10,1
502,"6",19,56,1,"2_","turk14-radon.qq.b1-2",2,1
502,"19",18,178,1,"5_narrow range","turk14-radon.qq.b2-4",7,1
502,"10",3,102,2,"1_","turk14-radon.qq.b1-5",1,1
503,"10",7,25,3,"2_","turk14-exam-fanned-withslope-2",5,1
503,"8",15,31,3,"3_","turk14-exam-fanned-withslope-3",4,1
503,"19",19,12,2,"1_","turk14-dialyzerheterogeneous-1",7,1
503,"12",12,14,3,"4_","turk14-dialyzerheterogeneous-4",10,1
503,"3",19,21,3,"2_","turk14-dialyzerhomogeneous-1",8,1
503,"19",4,25,3,"1_","turk14-dialyzerhomogeneous-dots-4",2,1
503,"7",5,17,3,"1_","turk14-dialyzerhomogeneous-dots-5",6,1
503,"20",19,26,2,"1_","turk14-cyclone.radon-5",9,1
503,"15",4,18,3,"4_","turk14-radon.qq.b1-1",1,1
503,"10",3,13,3,"4_","turk14-radon.qq.b1-5",3,1
504,"3",18,12,5,"2_","turk14-exam-fanned-withslope-1",7,1
504,"8",13,14,5,"4_","turk14-exam-fanned-withslope-4",6,1
504,"12",12,20,4,"1_","turk14-dialyzerheterogeneous-4",8,1
504,"19",19,17,5,"2_","turk14-dialyzerhomogeneous-3",11,1
504,"7",7,16,5,"1_","turk14-dialyzerhomogeneous-5",5,1
504,"10",2,15,5,"2_","turk14-dialyzerhomogeneous-dots-2",1,1
504,"10",4,20,4,"1_","turk14-dialyzerhomogeneous-dots-4",9,1
504,"1",9,21,5,"1_","turk14-cyclone.radon-3",2,1
504,"17",4,19,5,"2_","turk14-radon.qq.b1-1",3,1
504,"6",19,11,5,"2_","turk14-radon.qq.b1-2",4,1
504,"4",3,12,5,"2_","turk14-radon.qq.b2-5",10,1
505,"9",18,36,1,"1_","turk14-exam-fanned-withslope-1",10,0.5
505,"15",18,36,1,"1_","turk14-exam-fanned-withslope-1",10,0.5
505,"6",15,27,3,"4_","turk14-exam-fanned-withslope-3",5,1
505,"8",13,21,3,"4_","turk14-exam-fanned-withslope-4",9,1
